Brand,Category,Title,Text,Rating,Date,Source,Clean_Text
Lucy & Yak,Ethical Fashion,The L&Y team got straight back to me,The L&Y team got straight back to me. They were so friendly and kind and offered very generous solutions to my issue. This experience has just furthered my love for the brand and everything they stand for. Thank you for the outstanding customer service and comfort and joy that I get from your clothes. ⭐️⭐️⭐️ ⭐️ ⭐️,5,2025-08-14 20:32:48+00:00,Trustpilot,ly team got straight back friendly kind offered generous solution issue experience furthered love brand everything stand thank outstanding customer service comfort joy get clothes
Primark,Fast Fashion,"Avoid, a matching 2 piece suit isn't reason enough, if one part becomes faulty to get a full refund","I purchased based a 2 piece matching suit from Primark Milton Keynes and the top half was faulty and out of stock so I was given a refund, the bottom half they refused to refund as they said that I could wear it with something else lol. Sadly this came from not 1 but 2 instore managers, so I contacted my bank to do a chargeback and It turns out that if a company refuses to accept a return then you can't get you're money back. The only way around it is to post the item back to the company at a cost of close to £4 as you need a tracking number, to then £5 as the shorts cost £9.",1,2025-08-13 12:12:53+00:00,Trustpilot,purchased based piece matching suit primark milton keynes top half faulty stock given refund bottom half refused refund said could wear something else lol sadly came instore manager contacted bank chargeback turn company refuse accept return cant get youre money back way around post item back company cost close need tracking number short cost
Lucy & Yak,Ethical Fashion,mixed,The returns process felt deliberately fiddly but when I contacted customer services they were very helpful,4,2025-08-12 08:14:46+00:00,Trustpilot,return process felt deliberately fiddly contacted customer service helpful
Lucy & Yak,Ethical Fashion,More than satisfactory!,More than satisfactory outcome with an issue I was having with some garments I bought. Thank you for resolving quickly.,5,2025-08-08 12:22:47+00:00,Trustpilot,satisfactory outcome issue garment bought thank resolving quickly
Lucy & Yak,Ethical Fashion,Return,Knowing that patterns and clothing sell out very quickly I bought a pair of dungarees in advance of my daughter's birthday . Unfortunately they were too big. I contacted Lucy and Yak customer service and explained the situation.They very kindly allowed the return even though it was past 30 days and will issue an in-store credit voucher . Much appreciated.,5,2025-08-06 13:17:03+00:00,Trustpilot,knowing pattern clothing sell quickly bought pair dungaree advance daughter birthday unfortunately big contacted lucy yak customer service explained situationthey kindly allowed return even though past day issue instore credit voucher much appreciated
Primark,Fast Fashion,Racists,"Racists, I’ve seen nothing but racism displayed from the managers of primark, they have no regard if a customer sees this and feels uncomfortable. They obviously love having control over people and it’s disgusting",1,2025-08-02 18:17:46+00:00,Trustpilot,racist ive seen nothing racism displayed manager primark regard customer see feel uncomfortable obviously love control people disgusting
Lucy & Yak,Ethical Fashion,Excellent and timely support on an…,Excellent and timely support on an issue I had with a pair of pants.,5,2025-08-01 17:42:57+00:00,Trustpilot,excellent timely support issue pair pant
Lucy & Yak,Ethical Fashion,Excellent quality,Excellent quality. Fantastic customer service support.,5,2025-08-01 09:23:13+00:00,Trustpilot,excellent quality fantastic customer service support
Lucy & Yak,Ethical Fashion,Excellent service and communication,Excellent service and communication. I needed to exchange an item and had a deadline to receive the exchange. The email service was fantastic and the new item sent out the same day.,5,2025-07-30 23:16:26+00:00,Trustpilot,excellent service communication needed exchange item deadline receive exchange email service fantastic new item sent day
Lucy & Yak,Ethical Fashion,Lucy and Yak is always always…,Lucy and Yak is always always incredible with customers,5,2025-07-27 19:14:02+00:00,Trustpilot,lucy yak always always incredible customer
Primark,Fast Fashion,What an absolute joke,"What an absolute joke
What an absolute joke. Click and collect order was wrong. 3 items missing. It took an absolute age trying to find out how to contact someone. Eventually got passed the “bot” to live chat. There is no phone number by the way. Live chat agent said wait 48 hrs and communicate only by email. Wow. I won’t ever use their click and collect service or stores anymore. Be very wary of Primark especially online. When it goes wrong it’s a nightmare mare to sort.",1,2025-07-25 21:38:18+00:00,Trustpilot,absolute joke absolute joke click collect order wrong item missing took absolute age trying find contact someone eventually got passed bot live chat phone number way live chat agent said wait hr communicate email wow wont ever use click collect service store anymore wary primark especially online go wrong nightmare mare sort
Primark,Fast Fashion,Today I returned some items back to…,"Today I returned some items back to Primark’s Northampton, only to be told that my Apple Pay number didn’t match the receipt, after telling them I only have one account my Apple Pay & my Apple Watch my physical card is all linked to that one account! She still told me that I used a different account and card 😤 I even showed her the transaction on my bank account. She’s still telling me that I didn’t use that account l! frustrated and not sure what was going on, I accepted what she was saying and took my items back home with me because the cashier was embarrassing me in front of other customers, I called my bank to find out what was going on and was told that I’d used my
Account purchase the items from Primark, after telling my friend what happened to me today she also had the same experience. The cashier telling her that her card number didn’t match the receipt.
Please, if anyone else has experienced this, can they tell me because I think it’s a scam from Primark so they don’t have to give you refunds?",1,2025-07-23 21:42:48+00:00,Trustpilot,today returned item back primarks northampton told apple pay number didnt match receipt telling one account apple pay apple watch physical card linked one account still told used different account card even showed transaction bank account shes still telling didnt use account l frustrated sure going accepted saying took item back home cashier embarrassing front customer called bank find going told id used account purchase item primark telling friend happened today also experience cashier telling card number didnt match receipt please anyone else experienced tell think scam primark dont give refund
Lucy & Yak,Ethical Fashion,Love this shop,"Love this shop, And the help is first class well done 👏 I will definitely be back",5,2025-07-22 22:10:24+00:00,Trustpilot,love shop help first class well done definitely back
Lucy & Yak,Ethical Fashion,Quick to help,Quick to help! Flexible and happy to help me with a bulk buy order of aprons for my wedding.,5,2025-07-22 16:26:35+00:00,Trustpilot,quick help flexible happy help bulk buy order apron wedding
Lucy & Yak,Ethical Fashion,Order never has been delivered,"Hey Christine,

We're really sorry that you haven't had the best experience this time round!

Upon review of your email correspondence, we can confirm that this order was unable to be delivered by our international courier, and so a full refund was processed.

Sadly, we are unable to resend international parcels as standard, because when they're returned to sender they can take a while to reach us through the international postage system.

We contacted our couriers to request help for this order but they were unable to make an exception on this occasion, so the order was returned to sender despite our efforts to find an alternative resolution and redelivery for you. Your order was then refunded in full to keep you waiting any longer for a resolution.

We totally understand how frustrating this experience has been - especially considering the extra needs of your daughter. We can only apologise that the full refund was not the outcome you desired, and thank you for your feedback as it's extremely helpful for us when reviewing further options for our international deliveries in the future.

All the best,
Lucy & Yak",1,2025-07-22 14:38:38+00:00,Trustpilot,hey christine really sorry havent best experience time round upon review email correspondence confirm order unable delivered international courier full refund processed sadly unable resend international parcel standard theyre returned sender take reach u international postage system contacted courier request help order unable make exception occasion order returned sender despite effort find alternative resolution redelivery order refunded full keep waiting longer resolution totally understand frustrating experience especially considering extra need daughter apologise full refund outcome desired thank feedback extremely helpful u reviewing option international delivery future best lucy yak
Lucy & Yak,Ethical Fashion,ethical clothing,the funnest trousers ever ! My favourite brand for sustainable and ethically made clothing. return process super easy!,5,2025-07-20 23:34:06+00:00,Trustpilot,funnest trouser ever favourite brand sustainable ethically made clothing return process super easy
Primark,Fast Fashion,Your Primark store in Madrid Spain is a…,"Your Primark store in Madrid Spain is a racist place to be the security guards. There are horrible. I’ve spent so much money at Primark in the past at this point I will never step foot in another primark or speak highly of you as I have in the past I’m disappointed And completely done and will advise everyone in the public that I know that I come in contact with not to ever shop at the Primark in Madrid, Spain, on (GRANDE VIA) the most racist, security guards in the world.. I will include that the staff who worked directly with the blue shirts on for Primark. Are and were extremely kind, however the security at Primark in Madrid, Spain on grande Via are prejudice, racist, and they profile people with darker skin….. this is sad me and hurt me because I was a big fan of your stores worldwide",1,2025-07-19 23:10:10+00:00,Trustpilot,primark store madrid spain racist place security guard horrible ive spent much money primark past point never step foot another primark speak highly past im disappointed completely done advise everyone public know come contact ever shop primark madrid spain grande via racist security guard world include staff worked directly blue shirt primark extremely kind however security primark madrid spain grande via prejudice racist profile people darker skin sad hurt big fan store worldwide
Lucy & Yak,Ethical Fashion,Very upset,"Hi Pam,

We are sorry your request was picked up after dispatch, unfortunately the current sale has made Customer Happiness busier than usual meaning it took us a little longer to respond - we always try to reach these types of requests as soon as we can but we must have missed it this time.

To combat this, our ordering system now has a 30 minute window where you can pop back and make any necessary amendments through the portal, though we appreciate this may not have been known with it being your first order with us.

We will absolutely take on your feedback for the future but please feel free to reach out if we can help with anything else.

All the best
Lucy & Yak",2,2025-07-19 12:54:21+00:00,Trustpilot,hi pam sorry request picked dispatch unfortunately current sale made customer happiness busier usual meaning took u little longer respond always try reach type request soon must missed time combat ordering system minute window pop back make necessary amendment portal though appreciate may known first order u absolutely take feedback future please feel free reach help anything else best lucy yak
Lucy & Yak,Ethical Fashion,Love Lucy and yak good quality lovely…,Love Lucy and yak good quality lovely colours bright colours just love the dungarees got lots now but need more for my collection Thankyou Lucy and yak 👍🌈,5,2025-07-17 18:48:10+00:00,Trustpilot,love lucy yak good quality lovely colour bright colour love dungaree got lot need collection thankyou lucy yak
Lucy & Yak,Ethical Fashion,The customer service is amazing,The customer service is amazing. I've heard the best things about their clothing and it's good to know there's a good team behind it as well.,5,2025-07-16 16:51:43+00:00,Trustpilot,customer service amazing ive heard best thing clothing good know there good team behind well
Lucy & Yak,Ethical Fashion,Lucy & Yak have changed alot recently,"Hey Erin

We appreciate there have been lots of changes within Lucy & Yak over the past few years - these have been from Customer feedback and making some necessary improvements to our current processes.

The closure of our Rewards programme was to make room for an exciting alternative - You & Yak. You & Yak is our new loyalty programme, designed by us for all of you, our Lucy & Yak community. It’s a space to bring you all together to connect and enjoy our Pink Perks. Whether it’s getting your order totally refunded, previews of future collections, invites to our exclusive events or early access to our Limited Edition products, there's lots to come through the year. If you can drop us a message at hello@lucyandyak.com, we may be able to check your previous account to see if there are any unused vouchers to redeem for you so you don't miss out!

We've recently introduced a new system for our returns, where return labels are free for exchanges and store credit to thank you for continuing to shop with Lucy & Yak. However, there is a small fee of £2.50 to create a returns label for cash refunds. This cost is due to the increase in postage costs over the last couple of years - we hope you're understanding of our efforts to provide multiple return options and keep costs as low as possible for you!

We try to make sure we keep our customers up to date with any changes we make but we will absolutely pass on your feedback to try to ensure we give as much notice as possible where we can.

Please do let us know if we can do anything else for you or if you have any questions,
All the best
Lucy & Yak",2,2025-07-15 14:24:46+00:00,Trustpilot,hey erin appreciate lot change within lucy yak past year customer feedback making necessary improvement current process closure reward programme make room exciting alternative yak yak new loyalty programme designed u lucy yak community space bring together connect enjoy pink perk whether getting order totally refunded preview future collection invite exclusive event early access limited edition product there lot come year drop u message hellolucyandyakcom may able check previous account see unused voucher redeem dont miss weve recently introduced new system return return label free exchange store credit thank continuing shop lucy yak however small fee create return label cash refund cost due increase postage cost last couple year hope youre understanding effort provide multiple return option keep cost low possible try make sure keep customer date change make absolutely pas feedback try ensure give much notice possible please let u know anything else question best lucy yak
Lucy & Yak,Ethical Fashion,I'm incredibly disappointed,"Hey Gabriela,

Thank you for your feedback - we're really sorry you haven't received your orders!

Sometimes, we have issues with couriers that are out of our control - however, if you haven't received your refund after being advised this should be with you, this needs to be put right ASAP!

We've requested further details so we can locate your order and sort this for you. Apologies again for any back and forth!

All the best,
Lucy & Yak",1,2025-07-12 00:05:53+00:00,Trustpilot,hey gabriela thank feedback really sorry havent received order sometimes issue courier control however havent received refund advised need put right asap weve requested detail locate order sort apology back forth best lucy yak
Lucy & Yak,Ethical Fashion,I have several pairs of Lucy & Yak…,I have several pairs of Lucy & Yak Alexa trousers which I live in as they are so comfortable. Have had returns processed with no issues and I found a fault in an item that they dealt with quickly and efficiently.,5,2025-07-07 12:37:46+00:00,Trustpilot,several pair lucy yak alexa trouser live comfortable return processed issue found fault item dealt quickly efficiently
Primark,Fast Fashion,We bought an item in Portugal a bag of…,"We bought an item in Portugal a bag of sorts wicker type . £18 looked nice , lasted all of 5 mins once back home. We took it back to a Primark in Stafford . But the shop staff said it could not exchange although they stocked the exact same one . Reason ; we bought it in another country . Well not knowing whether or not we had the right to return. I am just pointing it out to others who may use PRIMARK steer well clear of this retailer. Read other reviews shocking. There are a lot better stores out there I certainly will not use them ever again and I will make sure that everyone I come into contact with gets to know exactly what they are like . We have a receipt , and I will be checking our statutory rights , and maybe visit the store but speak to the manager this time .",1,2025-07-06 22:50:29+00:00,Trustpilot,bought item portugal bag sort wicker type looked nice lasted min back home took back primark stafford shop staff said could exchange although stocked exact one reason bought another country well knowing whether right return pointing others may use primark steer well clear retailer read review shocking lot better store certainly use ever make sure everyone come contact get know exactly like receipt checking statutory right maybe visit store speak manager time
Lucy & Yak,Ethical Fashion,Love the shop,"Love the shop, love the clothes. I really live in everything I ever ordered.
Delivery to outside of the UK is no problem either.
Also I don’t think I was ever in contact with a better customer service. Whenever I had a question or problem they went the extra mile to make sure it was solved/answered.",5,2025-07-05 15:06:23+00:00,Trustpilot,love shop love clothes really live everything ever ordered delivery outside uk problem either also dont think ever contact better customer service whenever question problem went extra mile make sure solvedanswered
Lucy & Yak,Ethical Fashion,Poor customer service,"Hey there,

we really appreciate the frustration here and would love to look into this further to see if we can consider some alternative options for you. We have popped a request over now for some more information so hopefully speak with you soon.

Many thanks
Team L&Y",1,2025-07-04 11:25:50+00:00,Trustpilot,hey really appreciate frustration would love look see consider alternative option popped request information hopefully speak soon many thanks team ly
Lucy & Yak,Ethical Fashion,Incredible experience,Incredible experience! Prompt & helpful! The clothes are incredible quality too,5,2025-07-02 23:04:44+00:00,Trustpilot,incredible experience prompt helpful clothes incredible quality
Primark,Fast Fashion,Great experience at primark,"Great experience at primark, helpful staff.
Manager Nadia is very kind and helpful.
Would like to go again for shopping at primark.",5,2025-07-02 21:02:36+00:00,Trustpilot,great experience primark helpful staff manager nadia kind helpful would like go shopping primark
Lucy & Yak,Ethical Fashion,2nd time Sale/Outlet items oversold,"Hey there

Thanks so much for your feedback here - though we are really sorry that you’re left feeling disappointed that we were unable to fulfil your order. Our customers are everything to us and we hate to let you down.

Unfortunately we experience over sold items every so often, especially during sale times - sometimes due to warehouse errors, sometimes due to system errors. It’s human nature that we may make a mistake every now and again but we will continually monitor ways in which we can do better going forward.

We know how disappointing it is when this happens, so based off of similar feedback over the last 12 months, we've reviewed and changed several internal and have greatly reduced the number of orders that are affected by this issue. Although it sadly hasn't stopped the issue altogether, we want to reassure you that we're actively working on solving this problem for future orders!

Please feel free to reach out if there is anything we can do for you in the meantime,
All the best
Lucy & Yak",2,2025-06-28 22:43:50+00:00,Trustpilot,hey thanks much feedback though really sorry youre left feeling disappointed unable fulfil order customer everything u hate let unfortunately experience sold item every often especially sale time sometimes due warehouse error sometimes due system error human nature may make mistake every continually monitor way better going forward know disappointing happens based similar feedback last month weve reviewed changed several internal greatly reduced number order affected issue although sadly hasnt stopped issue altogether want reassure actively working solving problem future order please feel free reach anything meantime best lucy yak
Lucy & Yak,Ethical Fashion,"Faulty bag, but replaced very quickly.","Purchased the crossbody bag recently, 3 weeks into having it, it fell off me whilst walking and the link/stitching had broken and fallen off, so i was dissapointed that this had happened only having it 3 weeks and only used lightly a hand ful of times, however when i contacted customer service, they dealt with it really well and really quickly within 2 days i got a replacement and a free returns label to send the broken one back.

Overall, very happy with my purchases, and can fault their customer service.",4,2025-06-25 16:01:15+00:00,Trustpilot,purchased crossbody bag recently week fell whilst walking linkstitching broken fallen dissapointed happened week used lightly hand ful time however contacted customer service dealt really well really quickly within day got replacement free return label send broken one back overall happy purchase fault customer service
Lucy & Yak,Ethical Fashion,Brilliant customer service amazing…,Brilliant customer service amazing stuff thank you so much.,5,2025-06-23 12:27:47+00:00,Trustpilot,brilliant customer service amazing stuff thank much
Lucy & Yak,Ethical Fashion,Excellent,Very helpful throughout. Speedy and easy returns. Prompt reimbursement,5,2025-06-19 14:44:49+00:00,Trustpilot,helpful throughout speedy easy return prompt reimbursement
Lucy & Yak,Ethical Fashion,Great service!,"I had an issue with a pair of shorts I ordered, and got a response super fast. The whole process was really easy and I think it’s really great that they encourage you to make use of the damaged item so it doesn’t go to waste.",5,2025-06-18 14:14:43+00:00,Trustpilot,issue pair short ordered got response super fast whole process really easy think really great encourage make use damaged item doesnt go waste
Lucy & Yak,Ethical Fashion,awesome customer service,Responded to my email super quickly when I had a problem with my return. Turns out it was my mistake but they dealt with it super quickly and were lovely! Thank you so much :),5,2025-06-18 07:20:47+00:00,Trustpilot,responded email super quickly problem return turn mistake dealt super quickly lovely thank much
Lucy & Yak,Ethical Fashion,Great Customer Service,"Great Customer Service
I had an issue with my shipping address which meant my package was being delivered to my neighbours which is a big no no and sent me into panic mode. Customer Services were super quick replying to my email and duly changed delivery details phew…..",5,2025-06-14 11:37:55+00:00,Trustpilot,great customer service issue shipping address meant package delivered neighbour big sent panic mode customer service super quick replying email duly changed delivery detail phew
Lucy & Yak,Ethical Fashion,Great service with my enquiry,"Great service with my enquiry, prompt friendly reply.",5,2025-06-13 13:12:54+00:00,Trustpilot,great service enquiry prompt friendly reply
Lucy & Yak,Ethical Fashion,The team were super responsive and kind…,"The team were super responsive and kind ❤️

Absolutely love my jumpsuit and dungarees and was devastated when one of my jumpsuits developed a fault. I reached out to their help team who were quick to assist and advise!

Always use Lucy & Yak for all my clothing needs 🫶",5,2025-06-12 22:34:48+00:00,Trustpilot,team super responsive kind absolutely love jumpsuit dungaree devastated one jumpsuit developed fault reached help team quick assist advise always use lucy yak clothing need
Lucy & Yak,Ethical Fashion,Easy return process and great service,"I needed to return an order in NZ and the team made it easy and were very supportive 🙌
Love the brand",5,2025-06-11 10:40:22+00:00,Trustpilot,needed return order nz team made easy supportive love brand
Primark,Fast Fashion,Outstanding customer service…,I went to a primark in Nottingham it was almost closing time so I went to the tills then I realised I wanted another pair of leggings so I spoke to the cashier that I needed another pair so he went off his till & got me 1 then I realised I needed a larger size so he got off his till & once again he helped me & asked what size to the next till & she told me what is was the 2 people who helped me there names are edior & Katy thankyou for your excellent customer service & thankyou for helping me you both,5,2025-06-08 21:16:28+00:00,Trustpilot,went primark nottingham almost closing time went till realised wanted another pair legging spoke cashier needed another pair went till got realised needed larger size got till helped asked size next till told people helped name edior katy thankyou excellent customer service thankyou helping
Lucy & Yak,Ethical Fashion,Excellent customer service,"Excellent customer service. Contacted them when my order arrived with a stain on the lovely wallet. Lucy & Yak were quick to respond and immediately sent out a replacement, as well as letting me keep the original wallet.

First time buying from them and I’ll definitely be back!",5,2025-06-08 17:59:24+00:00,Trustpilot,excellent customer service contacted order arrived stain lovely wallet lucy yak quick respond immediately sent replacement well letting keep original wallet first time buying ill definitely back
Lucy & Yak,Ethical Fashion,Disappointed all around,"Hey Corinne,

We're sorry to hear you've had this experience with our sizing!
Although we do have a fixed returns cost for refunds, we've popped a request over to you regarding your order as we'd love to look into the sizing issue you've mentioned and see what we can do to put this right for you!

All the best,
Lucy & Yak",1,2025-06-07 16:56:03+00:00,Trustpilot,hey corinne sorry hear youve experience sizing although fixed return cost refund weve popped request regarding order wed love look sizing issue youve mentioned see put right best lucy yak
Lucy & Yak,Ethical Fashion,Lucy and Yac are just such a lovely…,"Lucy and Yac are just such a lovely company.
So helpful, answer queries quickly and go above and beyond to help in whatever way they can.
We have bought many items over this last year(only just found them and boy are we happy).
Love the dungarees and the bags are great too.
All my family(apart from husband wear their dungarees.
I recommend wholeheartedly Lucy and Yac. And if you ever get chance to visit the Brighton store, you are in for a treat. Luckily it is my home town and I have spent many a happy hour in there.
My trans daughter loves it there too. Very, very lovely people indeed. A lovely haven for us.",5,2025-06-07 14:55:48+00:00,Trustpilot,lucy yac lovely company helpful answer query quickly go beyond help whatever way bought many item last yearonly found boy happy love dungaree bag great familyapart husband wear dungaree recommend wholeheartedly lucy yac ever get chance visit brighton store treat luckily home town spent many happy hour trans daughter love lovely people indeed lovely u
Lucy & Yak,Ethical Fashion,Speedy Exchange,I received what I had ordered but it didn't fit so I requested an exchange which arrived in 2 days! Absolutely first class service and a first class product. Thanks so much,5,2025-06-06 18:30:23+00:00,Trustpilot,received ordered didnt fit requested exchange arrived day absolutely first class service first class product thanks much
Lucy & Yak,Ethical Fashion,I goofed up with the return process,"I goofed up with the return process, and Lucy & Yak worked with me to straighten it out!

And I love the clothes!!!",5,2025-06-05 15:53:12+00:00,Trustpilot,goofed return process lucy yak worked straighten love clothes
Lucy & Yak,Ethical Fashion,Great and fast costumer service,Great and fast costumer service. And the bedst quality clothes.,5,2025-06-05 15:42:15+00:00,Trustpilot,great fast costumer service bedst quality clothes
Lucy & Yak,Ethical Fashion,I would buy again and again,"Great customer service in my experience. And I love their products, although the products are a bit expensive",5,2025-06-05 12:09:37+00:00,Trustpilot,great customer service experience love product although product bit expensive
Lucy & Yak,Ethical Fashion,Poor customer service,"Hey Lea,

Thanks for your feedback on our recent sale.

We totally get how disappointing it can be to miss out on a great deal, but we're unable to extend our sale offerings. However, we'll certainly pass your feedback on to our marketing teams in case we can reduce any confusion in the future when it comes to clarifying the time difference!

We really hope you're able to find something else you love soon - we've got a couple more summer promos in the works so keep your eyes peeled! Though, if you'd rather return your items we'd be happy to help out with the returns process should you need any assistance, just drop us an email.

All the best,
Natalie",1,2025-06-04 13:25:43+00:00,Trustpilot,hey lea thanks feedback recent sale totally get disappointing miss great deal unable extend sale offering however well certainly pas feedback marketing team case reduce confusion future come clarifying time difference really hope youre able find something else love soon weve got couple summer promos work keep eye peeled though youd rather return item wed happy help return process need assistance drop u email best natalie
Lucy & Yak,Ethical Fashion,Top notch customer service and lovely clothes,"They sent the wrong item by mistake but sorted it as soon as I got in touch. Got the correct item a couple of days later and a pre-paid return for the incorrect item. Customer service is responsive and very helpful.

The boxy cotton/linen shirts are soooooo cute. Lovely quality material and nice fit. Something a wee bit funky but very versatile. Lucy and Yak are FAB! 💚",4,2025-06-04 10:45:45+00:00,Trustpilot,sent wrong item mistake sorted soon got touch got correct item couple day later prepaid return incorrect item customer service responsive helpful boxy cottonlinen shirt soooooo cute lovely quality material nice fit something wee bit funky versatile lucy yak fab
Primark,Fast Fashion,Fitting rooms are a state to behold,"Why was the Muslim girl on fitting rooms on first floor so miserable looking like she doesn't want to be there? Birmingham High Street store btw. Also, the state of your fitting rooms as well is ridiculous at the back. The white girl with brown hair who is usually pleasant was asked to move these rails to another room by her manager while she is busy serving on the desk - why can't Mr. Beard and bald Manager do it? It's not hard is it if he's not doing much. I hear he is leaving in July so probably for the best I hear from your staff.",1,2025-05-23 18:48:22+00:00,Trustpilot,muslim girl fitting room first floor miserable looking like doesnt want birmingham high street store btw also state fitting room well ridiculous back white girl brown hair usually pleasant asked move rail another room manager busy serving desk cant mr beard bald manager hard he much hear leaving july probably best hear staff
Primark,Fast Fashion,Huddersfield store if your going to…,Huddersfield store if your going to have self scans you need to have some form of trust in your customers for me to scan £97 worth of goods for then the screen to flash perform a random check for me to wait patiently for then the colleague to unpack every single item out of my bags and check the screen to make sure all was scanned which it was for her then to just leave the goods unpacked for then I have to re pack it all absolutely shocking and humiliating to be made to feel this way in front of lots of other customers poor service poor system I’m a retail manager myself and I know how that experience would make them feel totally ruined my customer journey and experience to the point I was so close to just leaving it all and walking away I’m not 1 to normally complain in shops because I know how hard retail workers works but I was that annoyed and embarrassed I sought out a member of the management team to give my feedback,1,2025-05-21 11:42:59+00:00,Trustpilot,huddersfield store going self scan need form trust customer scan worth good screen flash perform random check wait patiently colleague unpack every single item bag check screen make sure scanned leave good unpacked pack absolutely shocking humiliating made feel way front lot customer poor service poor system im retail manager know experience would make feel totally ruined customer journey experience point close leaving walking away im normally complain shop know hard retail worker work annoyed embarrassed sought member management team give feedback
Primark,Fast Fashion,“Don’t Charge Us to Advertise for You!”,"I am outraged by Primark’s decision to start charging 15p for paper bags. This isn’t about sustainability; it’s an obvious money grab at the expense of customers. These bags are flimsy, tear easily, and have your branding plastered all over them—essentially, we’re being asked to pay for the privilege of being walking billboards for your company.

This charge feels completely unjustified. Customers should never be forced to pay for something so low-quality and disposable. If you truly cared about sustainability, you would offer durable, reusable bags, not flimsy ones that break after a single use. Charging customers for these bags preys on our trust, and it’s clear that this is just another way to increase profits under the guise of “helping the environment.”

What’s even worse is that this unfair practice is now becoming common across retailers. But I refuse to accept this as the new normal. As customers, we need to stand up and reject any company that tries to profit off us by charging for bags that have no real value. Primark should be ashamed of this decision, and I will no longer shop at a store that disrespects its customers this way.

I strongly encourage everyone to stop supporting this exploitative practice. Don’t let Primark—or any other retailer—think they can get away with charging us for something that should be part of our shopping experience without an extra cost. Refuse to accept it. Speak up. Demand better.",1,2025-05-19 00:12:10+00:00,Trustpilot,outraged primarks decision start charging p paper bag isnt sustainability obvious money grab expense customer bag flimsy tear easily branding plastered themessentially asked pay privilege walking billboard company charge feel completely unjustified customer never forced pay something lowquality disposable truly cared sustainability would offer durable reusable bag flimsy one break single use charging customer bag prey trust clear another way increase profit guise helping environment whats even worse unfair practice becoming common across retailer refuse accept new normal customer need stand reject company try profit u charging bag real value primark ashamed decision longer shop store disrespect customer way strongly encourage everyone stop supporting exploitative practice dont let primarkor retailerthink get away charging u something part shopping experience without extra cost refuse accept speak demand better
Primark,Fast Fashion,Shame on you Primark for charging 15p…,"Shame on you Primark for charging 15p on paper bags, plastic is supposed to be ruining the environment & had the plastic levy, pure greed, gone are the traditional Primark days your NOT value on £ anymore your actually expensive now, you don’t think ppl are noticing but we actually are!",1,2025-05-18 16:37:46+00:00,Trustpilot,shame primark charging p paper bag plastic supposed ruining environment plastic levy pure greed gone traditional primark day value anymore actually expensive dont think ppl noticing actually
Primark,Fast Fashion,Visited the Stoke store,Visited the Stoke store. The queues were the full length of the barriers. Three people on the tills and very slow at serving. Member of staff tidying away coat hangers instead of serving customers. Couldn’t find a member of staff on the floor to help with reaching a garment I had to leave without it. Very frustrating.,1,2025-05-17 12:19:34+00:00,Trustpilot,visited stoke store queue full length barrier three people till slow serving member staff tidying away coat hanger instead serving customer couldnt find member staff floor help reaching garment leave without frustrating
Primark,Fast Fashion,Disappointing Checkout Experience at Primark Llanelli,"Visited the Llanelli Primark store recently to pick up some clothing. The shopping experience started off well—the range of clothes was reasonable, and the changing rooms were spacious and easy to access.

However, things took a sharp downturn at the checkout.

The entire checkout process was poorly designed and frustrating. The area appears to have been recently revamped, but not for the better. There was only one staff member handling sales and returns at a very small counter, and another stationed at a separate area where customers were funneled into a queue to use self-service checkouts.

The self-checkouts themselves were confusing and inconsistent—some had handheld scanners, others did not. Trying to scan clothes, pay extra for a bag, and locate a printed receipt turned into a chaotic task. To make matters worse, as we attempted to exit, we were abruptly stopped and spoken to rudely by a staff member. Apparently, you’re required to scan your receipt in order to leave the area—something that was never made clear during the process.

It left a sour taste after what had been a decent in-store experience. A little more signage, clearer instructions, and better staffing could make a world of difference. Until then, be prepared for a stressful finish to your shopping trip.",2,2025-04-22 14:35:20+00:00,Trustpilot,visited llanelli primark store recently pick clothing shopping experience started wellthe range clothes reasonable changing room spacious easy access however thing took sharp downturn checkout entire checkout process poorly designed frustrating area appears recently revamped better one staff member handling sale return small counter another stationed separate area customer funneled queue use selfservice checkout selfcheckouts confusing inconsistentsome handheld scanner others trying scan clothes pay extra bag locate printed receipt turned chaotic task make matter worse attempted exit abruptly stopped spoken rudely staff member apparently youre required scan receipt order leave areasomething never made clear process left sour taste decent instore experience little signage clearer instruction better staffing could make world difference prepared stressful finish shopping trip
Primark,Fast Fashion,I wanted to buy a black jeans but there…,"I wanted to buy a black jeans but there was a no one to help me. When I rescheduled out to one employee he told he he doesn’t work in that senction and there will be another lady named Rachel who can help . When I asked if he can help me call her to the section he just said sorry and walked away . I was really unhappy with the result therefore I just took what I had in my hand and paid the money and walked off .
This is for primark Stratford Westfield",1,2025-02-28 12:23:46+00:00,Trustpilot,wanted buy black jean one help rescheduled one employee told doesnt work senction another lady named rachel help asked help call section said sorry walked away really unhappy result therefore took hand paid money walked primark stratford westfield
